rank_test_score,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,params
120,0.9152854282782783,0.0116932969815858,0.9523803888428564,0.002173978446788062,0.0379669189453125,0.00347225527606933,0.019898223876953124,0.003144316020581708,balanced,entropy,7,1,10,0.9098539729371372,0.914044289044289,0.9320276497695853,0.8975694444444444,0.9229317851959362,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
122,0.9141865613931683,0.012300967236207138,0.9573544258629283,0.005240876019867233,0.03155198097229004,0.003676686479721827,0.025694608688354492,0.01038857854077554,balanced,gini,7,2,10,0.9017072346179852,0.9003215585727902,0.9236410698878343,0.913235294117647,0.9320276497695853,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
123,0.913353016448727,0.009875622898552228,0.949166046384119,0.002670650495233879,0.045084571838378905,0.01737257987899009,0.019745826721191406,0.015124615358586831,,entropy,7,2,5,0.9098539729371372,0.914044289044289,0.9320276497695853,0.9058055152394775,0.905033655253146,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
124,0.911830613071599,0.008444828591103473,0.9479558961188266,0.0016733041332763978,0.029392051696777343,0.005327389251809335,0.01492481231689453,0.0017914180730626468,,entropy,7,2,10,0.9098539729371372,0.914044289044289,0.9236410698878343,0.8975694444444444,0.914044289044289,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
125,0.9117770536222318,0.027587540022982162,0.9660015835697152,0.005702224287545647,0.03968997001647949,0.005767998548792771,0.015245532989501953,0.005293735053893983,balanced,gini,7,1,2,0.867525736657288,0.914044289044289,0.9404040404040404,0.8968531468531469,0.9400580551523948,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.03336200714111328,0.007219954457579424,0.015129661560058594,0.002403898029364234,,entropy,7,4,2,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.035377788543701175,0.005008544218164617,0.017914342880249023,0.005503600382948003,,entropy,7,4,5,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.03935885429382324,0.015882752221432164,0.023309898376464844,0.008702203899746222,,entropy,7,4,10,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.04145050048828125,0.00914894403279148,0.027090024948120118,0.007172578040499057,balanced,entropy,7,4,2,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.052536964416503906,0.012671059314468143,0.029556131362915038,0.012207750250458517,balanced,entropy,7,4,5,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
126,0.9117146707360888,0.010988595179776966,0.9466457097683069,0.0031462387829570976,0.058849000930786134,0.004545710451663349,0.02885894775390625,0.00812345169283072,balanced,entropy,7,4,10,0.9011185532642176,0.914044289044289,0.9320276497695853,0.9063492063492063,0.905033655253146,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
132,0.9117058022897204,0.011543218238036017,0.9491711708378775,0.0026761749462243358,0.05790200233459473,0.016701760680610894,0.031635189056396486,0.01207336072817052,,entropy,7,2,2,0.9098539729371372,0.914044289044289,0.9320276497695853,0.8975694444444444,0.905033655253146,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
133,0.9115257260291514,0.018299372366318453,0.9557443205980161,0.003933516359418695,0.0500424861907959,0.01460118346357574,0.0318150520324707,0.015078696689016194,,entropy,7,1,2,0.8833304964136608,0.914044289044289,0.9404040404040404,0.9058055152394775,0.914044289044289,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
133,0.9115257260291514,0.018299372366318453,0.9544557211137181,0.0029078701306713226,0.049406003952026364,0.012527777752001307,0.025100326538085936,0.008764566076288607,,entropy,7,1,5,0.8833304964136608,0.914044289044289,0.9404040404040404,0.9058055152394775,0.914044289044289,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
133,0.9115257260291514,0.018299372366318453,0.9544557211137181,0.0029078701306713226,0.04350709915161133,0.011310593848674827,0.020275306701660157,0.004771681615199969,balanced,entropy,7,1,5,0.8833304964136608,0.914044289044289,0.9404040404040404,0.9058055152394775,0.914044289044289,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
136,0.9106822582223822,0.021175200518590512,0.9594889162139145,0.005969134543605724,0.029271602630615234,0.0033261233521471234,0.01653146743774414,0.0026866602350835147,balanced,gini,7,2,2,0.8757991388823032,0.9003215585727902,0.9320276497695853,0.913235294117647,0.9320276497695853,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
137,0.9101709725456699,0.026087299351408102,0.9647219793450356,0.006398214512609843,0.018161630630493163,0.001297586764537804,0.010022640228271484,0.0020032253072070276,,gini,7,1,5,0.867525736657288,0.914044289044289,0.9320276497695853,0.8968531468531469,0.9404040404040404,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
137,0.9101709725456699,0.026087299351408102,0.9647219793450356,0.006398214512609843,0.026691436767578125,0.0018993671372922857,0.014391183853149414,0.003210620381361292,balanced,gini,7,1,5,0.867525736657288,0.914044289044289,0.9320276497695853,0.8968531468531469,0.9404040404040404,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
139,0.9101017754953409,0.026007350156074662,0.9660015835697152,0.005702224287545647,0.021968650817871093,0.003598002389813635,0.009823942184448242,0.0010476765484216844,,gini,7,1,2,0.867525736657288,0.914044289044289,0.9320276497695853,0.8968531468531469,0.9400580551523948,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
140,0.9098504479022604,0.015790340065478938,0.9557443205980161,0.003933516359418695,0.030350923538208008,0.0028855998899731633,0.018255853652954103,0.005420172120213378,balanced,entropy,7,1,2,0.8833304964136608,0.914044289044289,0.9320276497695853,0.9058055152394775,0.914044289044289,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
141,0.909086066977299,0.00944956038650893,0.9479739215753916,0.0016762765697082144,0.0327397346496582,0.0027340302433943673,0.016122770309448243,0.0024351702822312826,balanced,entropy,7,2,10,0.9098539729371372,0.9003215585727902,0.9236410698878343,0.8975694444444444,0.914044289044289,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
142,0.909004942246032,0.01969864817731019,0.9594889162139145,0.005969134543605724,0.04290480613708496,0.01824278787939799,0.01969594955444336,0.007811252410385776,balanced,gini,7,2,5,0.8757991388823032,0.9003215585727902,0.9236410698878343,0.913235294117647,0.9320276497695853,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
143,0.9053037750497321,0.015634178219570492,0.9491840718406843,0.0026748370522827625,0.03914461135864258,0.013829060578869689,0.016421794891357422,0.004075208358348438,balanced,entropy,7,2,5,0.8833304964136608,0.9003215585727902,0.9320276497695853,0.9058055152394775,0.905033655253146,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
144,0.9019792449143752,0.013027157545166524,0.9491891962944425,0.0026803621862815973,0.04207243919372559,0.008062933806995324,0.028327369689941408,0.012072558868400507,balanced,entropy,7,2,2,0.8833304964136608,0.9003215585727902,0.9236410698878343,0.8975694444444444,0.905033655253146,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
145,0.8428633809823831,0.030823684627216574,0.879479240985359,0.005273484293088687,0.05396957397460937,0.004981126838858811,0.028423500061035157,0.01200464894173569,balanced,entropy,5,1,2,0.8730493696729067,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
145,0.8428633809823831,0.030823684627216574,0.879479240985359,0.005273484293088687,0.056290721893310545,0.021982415811832686,0.022471523284912108,0.0070539769233373744,balanced,entropy,5,1,5,0.8730493696729067,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
145,0.8428633809823831,0.030823684627216574,0.879479240985359,0.005273484293088687,0.039468908309936525,0.017477059544879107,0.01530914306640625,0.003337558236776901,balanced,entropy,5,1,10,0.8730493696729067,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.07110748291015626,0.021290822295842483,0.028293752670288087,0.0042383146894343065,,gini,5,1,2,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.027382373809814453,0.0068110224286162206,0.012670040130615234,0.0017691987815437373,,gini,5,1,5,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.02346806526184082,0.011123313484167488,0.016241788864135742,0.008944134897998578,,gini,5,1,10,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.03705101013183594,0.003934649620970315,0.0165802001953125,0.0033037847159976936,balanced,gini,5,1,2,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.02951836585998535,0.010073440168183971,0.015686464309692384,0.005715588656249747,balanced,gini,5,1,5,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
148,0.8422460126686282,0.025221205326641325,0.8803107704421403,0.004799360905953741,0.029480504989624023,0.007725928111710417,0.013396739959716797,0.001898211438326357,balanced,gini,5,1,10,0.8650067613252197,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
154,0.8411099882438657,0.027031441987650763,0.8787326253988293,0.004963788775226689,0.03157663345336914,0.006663979149167051,0.016285181045532227,0.004567645760633593,balanced,gini,5,2,2,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
154,0.8411099882438657,0.027031441987650763,0.8787326253988293,0.004963788775226689,0.02412409782409668,0.0010002328522933884,0.01147317886352539,0.001788997082029198,balanced,gini,5,2,5,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
154,0.8411099882438657,0.027031441987650763,0.8787326253988293,0.004963788775226689,0.03913884162902832,0.012943510217839398,0.02530040740966797,0.011826745711916964,balanced,gini,5,2,10,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
157,0.8401188348880833,0.03091402557019672,0.8767772155164387,0.005292106433330621,0.031682586669921874,0.009382485655263869,0.020816707611083986,0.006195990559937044,balanced,entropy,5,2,2,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
157,0.8401188348880833,0.03091402557019672,0.8767772155164387,0.005292106433330621,0.04166135787963867,0.014229033108864643,0.022738933563232422,0.012448447265709003,balanced,entropy,5,2,5,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
157,0.8401188348880833,0.03091402557019672,0.8767772155164387,0.005292106433330621,0.04335017204284668,0.015001046201818781,0.02878408432006836,0.01221520599009927,balanced,entropy,5,2,10,0.8730493696729067,0.8336136470018649,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.029237079620361327,0.006470234625405956,0.01709780693054199,0.009185804376659784,,gini,5,4,2,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.03726263046264648,0.012112642981154992,0.018980789184570312,0.007751783267984482,,gini,5,4,5,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.028193044662475585,0.006528526479570974,0.015164327621459962,0.006576928207164872,,gini,5,4,10,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.04496049880981445,0.010930058058721657,0.025184154510498047,0.012811648469421814,balanced,gini,5,4,2,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.03329448699951172,0.005649923140922808,0.0162534236907959,0.003908498157727747,balanced,gini,5,4,5,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
160,0.839553647279659,0.022829213292540906,0.8771556926689732,0.004974049668187168,0.035762882232666014,0.008672834335336175,0.01805868148803711,0.006637177237325342,balanced,gini,5,4,10,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8444961240310078,0.865296803652968,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.03533754348754883,0.0057478207122734866,0.03759999275207519,0.021338492057503232,,entropy,5,4,2,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.05168395042419434,0.017477842183987482,0.026983022689819336,0.011860111897292325,,entropy,5,4,5,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.03846869468688965,0.006014088497562852,0.020655155181884766,0.005991331597010796,,entropy,5,4,10,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.057174062728881835,0.027228211887134757,0.03151173591613769,0.005067256190955644,balanced,entropy,5,4,2,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 2}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.043245124816894534,0.017147775255376724,0.014655256271362304,0.002374156401942252,balanced,entropy,5,4,5,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 5}"
166,0.8370465615009672,0.0270973835518109,0.8756788330325274,0.0054337425648499455,0.04185056686401367,0.006648627146358904,0.017025089263916014,0.002329848818723396,balanced,entropy,5,4,10,0.843965272265828,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': 'balanced', 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 4, 'classifier__min_samples_split': 10}"
172,0.8364831929467927,0.022508162524520123,0.8787145999422641,0.004963645224254921,0.022283267974853516,0.003955379755082788,0.010801315307617188,0.0023219916666137545,,gini,5,2,2,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
172,0.8364831929467927,0.022508162524520123,0.8787145999422641,0.004963645224254921,0.018201255798339845,0.004240252889418138,0.009116077423095703,0.0014921372066411841,,gini,5,2,5,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
172,0.8364831929467927,0.022508162524520123,0.8787145999422641,0.004963645224254921,0.022546720504760743,0.008417455315794785,0.018364810943603517,0.010658758650279458,,gini,5,2,10,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.836916461916462,0.865296803652968,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
175,0.8354920395910103,0.026877942143751166,0.879479240985359,0.005273484293088687,0.02739267349243164,0.007722017428195676,0.011791229248046875,0.0016188540198637314,,entropy,5,1,2,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
175,0.8354920395910103,0.026877942143751166,0.879479240985359,0.005273484293088687,0.018628597259521484,0.0008570134563256282,0.010769462585449219,0.0014366559278810962,,entropy,5,1,5,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
175,0.8354920395910103,0.026877942143751166,0.879479240985359,0.005273484293088687,0.026384782791137696,0.006938215231125081,0.01602516174316406,0.004945010253020433,,entropy,5,1,10,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
175,0.8354920395910103,0.026877942143751166,0.8767591900598737,0.005293771191511636,0.021958398818969726,0.003524269956874369,0.012249469757080078,0.0028152785325240284,,entropy,5,2,2,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
175,0.8354920395910103,0.026877942143751166,0.8767591900598737,0.005293771191511636,0.02762436866760254,0.006512719948293066,0.013858509063720704,0.003051017307800929,,entropy,5,2,5,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
175,0.8354920395910103,0.026877942143751166,0.8767591900598737,0.005293771191511636,0.04176111221313476,0.011033649633779778,0.02329845428466797,0.005255945036318929,,entropy,5,2,10,0.8361926627160428,0.8473363774733638,0.7966736589751273,0.8201741654571844,0.8770833333333333,"{'classifier__class_weight': None, 'classifier__criterion': 'entropy', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.051952695846557616,0.018138055045063675,0.020589685440063475,0.0074448609203984035,,gini,3,1,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.08093743324279785,0.018355231021094227,0.02223172187805176,0.006898209537215279,,gini,3,1,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}"
181,0.7744065895987278,0.011067820043507435,0.7869447939065928,0.007667216315003581,0.07504725456237793,0.053532936156241405,0.014280414581298828,0.002229308093719929,,gini,3,1,10,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.03861503601074219,0.014574228727361414,0.03052377700805664,0.023377085948870474,,gini,3,2,2,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}"
181,0.7744065895987278,0.011067820043507435,0.7842247429811073,0.008254542907385929,0.0516477108001709,0.02669026028524138,0.023141193389892577,0.015327386144324134,,gini,3,2,5,0.7595542726374369,0.773606940273607,0.7671052631578947,0.7919871794871796,0.7797792924375203,"{'classifier__class_weight': None, 'classifier__criterion': 'gini', 'classifier__max_depth': 3, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}"
